mean_concordance,std_concordance,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
0.528370965307074,0.08791611312067446,"{'batch_size': 128, 'dropout': 0.6, 'epochs': 500, 'lr': 0.0001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.51985559566787,0.45,0.5375722543352601,0.44611528822055135,0.6883116883116883
0.5590096802396103,0.04098492385320018,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 200, 'lr': 0.01, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.5703971119133574,0.530952380952381,0.5491329479768786,0.631578947368421,0.512987012987013
0.470219721150101,0.07825351439140897,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 200, 'lr': 0.01, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.37545126353790614,0.55,0.3815028901734104,0.5538847117794486,0.4902597402597403
0.5342106403772149,0.1264343752572863,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 200, 'lr': 0.01, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.5270758122743683,0.5380952380952381,0.3236994219653179,0.5614035087719298,0.7207792207792207
0.5954614189985892,0.09544635605809697,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 200, 'lr': 0.01, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.4223826714801444,0.5880952380952381,0.6705202312138728,0.6015037593984962,0.6948051948051948
0.5286887844180054,0.0996292008982757,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 200, 'lr': 0.001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.4259927797833935,0.5714285714285714,0.6936416184971098,0.5238095238095238,0.42857142857142855
0.47451968270155886,0.0854085132942006,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 200, 'lr': 0.001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.3176895306859206,0.4976190476190476,0.4913294797687861,0.5789473684210527,0.487012987012987
0.4553623016167401,0.13912293935611822,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 200, 'lr': 0.001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.7111913357400722,0.4452380952380952,0.3063583815028902,0.45363408521303256,0.36038961038961037
0.4657271132267041,0.15006426354785052,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 200, 'lr': 0.001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.5487364620938628,0.4595238095238095,0.2832369942196532,0.3358395989974937,0.7012987012987013
0.46235487881391935,0.06876686971317969,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 200, 'lr': 0.0001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.41155234657039713,0.46190476190476193,0.5433526011560693,0.531328320802005,0.36363636363636365
0.4924148261519637,0.09812182714707408,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 200, 'lr': 0.0001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.3862815884476534,0.4238095238095238,0.653179190751445,0.44360902255639095,0.5551948051948052
0.4200451722232196,0.15069138677911953,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 200, 'lr': 0.0001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.3898916967509025,0.38333333333333336,0.3352601156069364,0.2807017543859649,0.711038961038961
0.5143622852563665,0.04018513079981934,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 200, 'lr': 0.0001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.45126353790613716,0.4857142857142857,0.5317919075144508,0.5413533834586466,0.5616883116883117
0.5211251677990247,0.09636240509653105,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 500, 'lr': 0.01, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.5595667870036101,0.4166666666666667,0.6820809248554913,0.43107769423558895,0.5162337662337663
0.4629902819237568,0.06945524822781862,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 500, 'lr': 0.01, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.5577617328519856,0.5261904761904762,0.4508670520231214,0.40350877192982454,0.37662337662337664
0.5095589398723175,0.05939139313083439,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 500, 'lr': 0.01, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.5342960288808665,0.5714285714285714,0.43352601156069365,0.44360902255639095,0.564935064935065
0.4787903798663393,0.127866676613076,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 500, 'lr': 0.01, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.4223826714801444,0.5738095238095238,0.2658959537572254,0.49874686716791977,0.6331168831168831
0.44178079643868184,0.05431157505865344,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 500, 'lr': 0.001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.4729241877256318,0.3333333333333333,0.4682080924855491,0.46365914786967416,0.4707792207792208
0.5107127574385748,0.046127674471513946,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 500, 'lr': 0.001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.4368231046931408,0.5380952380952381,0.5144508670520231,0.5739348370927319,0.4902597402597403
0.5021958083885775,0.09668209739885426,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 500, 'lr': 0.001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.6750902527075813,0.5261904761904762,0.41040462427745666,0.48370927318295737,0.4155844155844156
0.5712673328852369,0.05788660862044986,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 500, 'lr': 0.001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.5740072202166066,0.46190476190476193,0.6069364161849711,0.6290726817042607,0.5844155844155844
0.56529192994875,0.12298206130787834,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 500, 'lr': 0.0001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.5595667870036101,0.46904761904761905,0.7225433526011561,0.6791979949874687,0.3961038961038961
0.41070625684068424,0.1279461981986734,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 500, 'lr': 0.0001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.5848375451263538,0.5476190476190477,0.3179190751445087,0.2882205513784461,0.31493506493506496
0.4289897369868572,0.18296136315080036,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 500, 'lr': 0.0001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.35379061371841153,0.48095238095238096,0.7225433526011561,0.42857142857142855,0.1590909090909091
0.48552815196922444,0.09694391102043345,"{'batch_size': 256, 'dropout': 0.3, 'epochs': 500, 'lr': 0.0001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.3574007220216607,0.4238095238095238,0.6473988439306358,0.5087719298245614,0.4902597402597403
0.5240222718079586,0.06026047747321847,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 200, 'lr': 0.01, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.48736462093862815,0.5642857142857143,0.45664739884393063,0.6215538847117794,0.4902597402597403
0.49199984263422003,0.10747631513832827,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 200, 'lr': 0.01, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.4693140794223827,0.5952380952380952,0.2947976878612717,0.5714285714285714,0.5292207792207793
0.518821684854234,0.10979316402612052,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 200, 'lr': 0.01, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.51985559566787,0.3976190476190476,0.43352601156069365,0.5288220551378446,0.7142857142857143
0.41071613810701935,0.0574523465993138,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 200, 'lr': 0.01, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.3176895306859206,0.4452380952380952,0.3699421965317919,0.46616541353383456,0.45454545454545453
0.5794248586459672,0.1226012722337735,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 200, 'lr': 0.001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.3971119133574007,0.7,0.5664739884393064,0.506265664160401,0.7272727272727273
0.47435824361170786,0.08146108567924557,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 200, 'lr': 0.001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.4151624548736462,0.44285714285714284,0.6358381502890174,0.44611528822055135,0.4318181818181818
0.4531998823688655,0.10737030541734745,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 200, 'lr': 0.001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.5126353790613718,0.48333333333333334,0.5260115606936416,0.5037593984962406,0.24025974025974026
0.500017525806659,0.12127369924629323,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 200, 'lr': 0.001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.7184115523465704,0.5071428571428571,0.3699421965317919,0.49874686716791977,0.40584415584415584
0.48616550852955287,0.1354769138082375,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 200, 'lr': 0.0001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.5415162454873647,0.569047619047619,0.27167630057803466,0.39598997493734334,0.6525974025974026
0.4310762828978006,0.12524221793368068,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 200, 'lr': 0.0001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.23104693140794225,0.4738095238095238,0.5953757225433526,0.3583959899749373,0.4967532467532468
0.6344260262897845,0.08016029342942423,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 200, 'lr': 0.0001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.6823104693140795,0.6095238095238096,0.6502890173410405,0.49624060150375937,0.7337662337662337
0.609505567445631,0.055159727781207125,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 200, 'lr': 0.0001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.51985559566787,0.5761904761904761,0.653179190751445,0.6716791979949874,0.6266233766233766
0.6089399459653133,0.06835893368667967,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 500, 'lr': 0.01, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.631768953068592,0.55,0.6820809248554913,0.5087719298245614,0.672077922077922
0.44164973658015383,0.09053263495349569,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 500, 'lr': 0.01, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.48375451263537905,0.5476190476190477,0.5086705202312138,0.3208020050125313,0.3474025974025974
0.5102879928802088,0.026936245562285608,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 500, 'lr': 0.01, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.5415162454873647,0.5190476190476191,0.4797687861271676,0.5338345864661654,0.4772727272727273
0.5850559323901304,0.021364180476850885,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 500, 'lr': 0.01, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.5667870036101083,0.6047619047619047,0.5722543352601156,0.6165413533834586,0.564935064935065
0.5264975893600307,0.06450868801171013,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 500, 'lr': 0.001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.45126353790613716,0.5452380952380952,0.6069364161849711,0.45112781954887216,0.577922077922078
0.5368507315209948,0.0256942778238935,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 500, 'lr': 0.001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.5487364620938628,0.530952380952381,0.5028901734104047,0.5789473684210527,0.5227272727272727
0.5161700827778329,0.12375412157646805,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 500, 'lr': 0.001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.5956678700361011,0.7,0.3815028901734104,0.38095238095238093,0.5227272727272727
0.43685690415068484,0.0809416833743199,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 500, 'lr': 0.001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.4620938628158845,0.5047619047619047,0.5202312138728323,0.39849624060150374,0.2987012987012987
0.48021448949151235,0.05207023021207655,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 500, 'lr': 0.0001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.44765342960288806,0.5285714285714286,0.3930635838150289,0.518796992481203,0.512987012987013
0.4705396848440498,0.1625316439528218,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 500, 'lr': 0.0001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.5126353790613718,0.3476190476190476,0.32947976878612717,0.39348370927318294,0.7694805194805194
0.37799794388947155,0.07884044891700652,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 500, 'lr': 0.0001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.33935018050541516,0.5285714285714286,0.3063583815028902,0.3358395989974937,0.37987012987012986
0.42597075865382583,0.13157562270051792,"{'batch_size': 256, 'dropout': 0.5, 'epochs': 500, 'lr': 0.0001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.3898916967509025,0.5119047619047619,0.6358381502890174,0.3032581453634085,0.288961038961039
0.461216284763197,0.120120882298592,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 200, 'lr': 0.01, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.38267148014440433,0.6523809523809524,0.37572254335260113,0.3433583959899749,0.551948051948052
0.5095882931213558,0.09024409305448003,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 200, 'lr': 0.01, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.5090252707581228,0.43333333333333335,0.6820809248554913,0.47869674185463656,0.4448051948051948
0.3674129599235173,0.07562584574426856,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 200, 'lr': 0.01, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.296028880866426,0.3380952380952381,0.3352601156069364,0.5137844611528822,0.3538961038961039
0.5375876838174874,0.11875604264357682,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 200, 'lr': 0.01, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.4981949458483754,0.6404761904761904,0.5895953757225434,0.3233082706766917,0.6363636363636364
0.5115841565855789,0.16326262341605588,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 200, 'lr': 0.001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.5956678700361011,0.6547619047619048,0.19653179190751446,0.5914786967418546,0.5194805194805194
0.46499976044247926,0.11847001581880745,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 200, 'lr': 0.001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.6028880866425993,0.38095238095238093,0.6069364161849711,0.41604010025062654,0.3181818181818182
0.47769852280564534,0.08580145162573384,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 200, 'lr': 0.001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.628158844765343,0.45,0.5086705202312138,0.41854636591478694,0.38311688311688313
0.42583265860461117,0.08572301517370277,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 200, 'lr': 0.001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.4187725631768953,0.49523809523809526,0.5086705202312138,0.2681704260651629,0.4383116883116883
0.46770238967339683,0.10196564392892095,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 200, 'lr': 0.0001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.38267148014440433,0.4238095238095238,0.6184971098265896,0.556390977443609,0.35714285714285715
0.5167910108318938,0.10017870686563494,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 200, 'lr': 0.0001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.631768953068592,0.3404761904761905,0.5202312138728323,0.5914786967418546,0.5
0.553592172179749,0.09616113405174162,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 200, 'lr': 0.0001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.4981949458483754,0.46904761904761905,0.7398843930635838,0.5413533834586466,0.5194805194805194
0.44453969827087203,0.1315252882410466,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 200, 'lr': 0.0001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.3249097472924188,0.65,0.5202312138728323,0.43859649122807015,0.288961038961039
0.5247114292291718,0.11893569546405318,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.01, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.6642599277978339,0.38095238095238093,0.4508670520231214,0.45864661654135336,0.6688311688311688
0.46416998011779553,0.030943417750502994,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.01, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.4729241877256318,0.46904761904761905,0.4046242774566474,0.49373433583959897,0.4805194805194805
0.44296512612566774,0.11979835259098995,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.01, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.38267148014440433,0.29523809523809524,0.5433526011560693,0.37343358395989973,0.6201298701298701
0.5875983583788974,0.06346232072591067,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.01, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.6750902527075813,0.5142857142857142,0.5144508670520231,0.6140350877192983,0.6201298701298701
0.5103434185551904,0.07818643128381558,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.49458483754512633,0.4666666666666667,0.653179190751445,0.42105263157894735,0.5162337662337663
0.57587960954896,0.07146432945632031,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.5487364620938628,0.680952380952381,0.630057803468208,0.4774436090225564,0.5422077922077922
0.4232646341224934,0.14492031629761432,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.3971119133574007,0.3976190476190476,0.1791907514450867,0.5839598997493735,0.5584415584415584
0.4608155500801951,0.07936294520021082,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.37184115523465705,0.5047619047619047,0.3583815028901734,0.5463659147869674,0.5227272727272727
0.5475387156167146,0.11691542434320042,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.0001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 32}",0.631768953068592,0.5,0.6820809248554913,0.5764411027568922,0.3474025974025974
0.43092160547765657,0.03768855095960106,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.0001, 'num_nodes_layer1': 64, 'num_nodes_layer2': 64}",0.47653429602888087,0.3952380952380952,0.4393063583815029,0.46365914786967416,0.37987012987012986
0.38891887274847603,0.08214422444555088,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.0001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 32}",0.5054151624548736,0.4095238095238095,0.24855491329479767,0.39473684210526316,0.38636363636363635
0.4526897235063087,0.11435730856801005,"{'batch_size': 256, 'dropout': 0.6, 'epochs': 500, 'lr': 0.0001, 'num_nodes_layer1': 128, 'num_nodes_layer2': 64}",0.4548736462093863,0.530952380952381,0.44508670520231214,0.24812030075187969,0.5844155844155844
